 ,SAM_code,samp_id,station,date,time,net_size_um,high_algae,high_detritus,high_silt,no_micro_tally,no_meso_tally,samp_num,tow,id_by,scope,mag,id_date,num_of_jars,num_of_vials,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml,vsed_ml,comments
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CLADOCERA,Scapholeberis spp,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CLADOCERA,Sida spp,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CLADOCERA,Simocephalus spp,18,10,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,HARPACTICOIDS,Harpacticoids,1,10,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Amphipoda,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Annelida,2,10,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Bivalve,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Bivalvia veliger,7,10,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Crab zoea,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Cumacean,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Gastropod,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Gastropod veliger,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Hydrachnidia,6,10,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Insect larvae,2,10,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Isopoda,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Jellyfish,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Larval fish,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Mysidae,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Nematoda,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Polychaete,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Polychaete larvae,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Shrimp,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Shrimp larvae,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0947_BL5_ZOOP150,BL5,8/8/2023,9:47:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,9,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MACROZOOPLANKTON,Tardigrada,0,0,300,1,300,1,75,NA
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Asplanchna spp,4,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Bdelloid,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Brachionus spp,443,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Cephalodella spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Cladocera nauplii,60,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Conochilus spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,34,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Euchlanis spp,3,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Eurytemora spp nauplii,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Filinia spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Keratella spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Lecane spp,20,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Lepadella spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Monostyla spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Notholca spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Ostracod,30,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Platyias spp,73,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Polyarthra spp,1,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Pseudodiaptomus spp nauplii,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Rotifer UNID,37,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Siniocalanus spp nauplii,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Synchaeta spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Testudinella spp,76,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Trichocerca spp,1,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Trichotria spp,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,MICROZOOPLANKTON & NAUPLII,Plationus spp,189,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Acanthocyclops spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Acanthocyclops spp copepodid,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Cyclopoid UNID adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Cyclopoid UNID copepodite,326,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Diacyclops spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Ditrichocorycaeus affinis adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Ectocyclops spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Ergasilus spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Eucyclops spp adult,25,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Limnoithona sinensis adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Limnoithona spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Limnoithona spp copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Limnoithona tetraspina adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Macrocyclops spp adult,4,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Mesocyclops spp adult,6,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Microcyclops spp adult,7,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Oithona davisae adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Oithona similis adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Oithona spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Oithona spp copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Paracyclops spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CYCLOPOIDS,Tropocyclops spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Acartia spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Acartia spp copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Acartiella sinensis adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Acartiella sinensis copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Calanoid UNID adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Calanoid UNID copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Diaptomidae adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Diaptomidae copepodite,1,10,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Eurytemora affinis adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Eurytemora affinis copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Labidocera spp adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Labidocera spp copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Osphranticum labronectum adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Osphranticum spp copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Paracalanus parvus adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Paracalanus parvus copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Pseudodiaptomus euryhalinus adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Pseudodiaptomus forbesi adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Pseudodiaptomus forbesi copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Pseudodiaptomus marinus adult,0,0,250,1,250,1,10,Sample filled with microcystis
NDFS,NA,20230808_0718_I80_ZOOP150,I80,8/8/2023,7:18:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,2,NA,TEC,Olympus SZX10,100x,1/4/2024,1,NA,CALANOIDS,Pseudodiaptomus spp copepodite,0,0,250,1,250,1,10,Sample filled with microcystis
